file,status,rows_parsed,rows_loaded,error_limit,errors_seen,first_error,first_error_line,first_error_character,first_error_column_name
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00174.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00180.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00187.json,LOADED,623,623,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00008.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00010.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00017.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00026.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00038.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00045.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00051.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00057.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00066.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00074.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00082.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00090.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00099.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00109.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00116.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00123.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00130.json,LOADED,1000,1000,1,0,,,,
